Feature_name;Counts;Chr;Start;End;Strand;Type;CPM
N16961_14055;0;NC_002506.1;64102;65511;+;cds;0
N16961_14060;0;NC_002506.1;65520;66440;+;cds;0
N16961_14065;0;NC_002506.1;66526;66774;-;cds;0
N16961_14070;0;NC_002506.1;67316;68662;+;cds;0
N16961_14075;0;NC_002506.1;68875;70872;+;cds;0
N16961_14080;0;NC_002506.1;70872;73013;+;cds;0
N16961_14085;0;NC_002506.1;73023;75329;+;cds;0
N16961_14090;0;NC_002506.1;75326;76768;+;cds;0
N16961_14095;0;NC_002506.1;76765;77325;+;cds;0
N16961_14100;0;NC_002506.1;77459;79102;-;cds;0
N16961_14105;0;NC_002506.1;79473;80294;+;cds;0
N16961_14110;0;NC_002506.1;80372;81292;+;cds;0
N16961_14115;0;NC_002506.1;81298;82161;+;cds;0
N16961_14120;0;NC_002506.1;82190;82945;+;cds;0
N16961_14125;0;NC_002506.1;82992;84092;-;cds;0
N16961_14130;0;NC_002506.1;84089;84556;-;cds;0
N16961_14135;0;NC_002506.1;84847;86223;-;cds;0
N16961_14140;0;NC_002506.1;86658;88319;-;cds;0
N16961_14145;0;NC_002506.1;88657;88956;+;cds;0
N16961_14150;0;NC_002506.1;89190;90440;+;cds;0
N16961_14155;0;NC_002506.1;90558;92381;-;cds;0
N16961_14160;0;NC_002506.1;92442;92546;+;cds;0
N16961_14165;0;NC_002506.1;92604;93491;-;cds;0
N16961_14170;0;NC_002506.1;93581;94792;+;cds;0
N16961_14175;0;NC_002506.1;94834;95280;-;cds;0
N16961_14180;0;NC_002506.1;95459;96661;+;cds;0
N16961_14185;0;NC_002506.1;96792;97142;+;cds;0
N16961_14190;0;NC_002506.1;97246;97380;+;cds;0
N16961_14195;0;NC_002506.1;97546;98811;-;cds;0
N16961_14200;0;NC_002506.1;99076;99969;-;cds;0
N16961_14205;0;NC_002506.1;100199;100495;+;cds;0
N16961_14210;0;NC_002506.1;100666;101295;-;cds;0
N16961_14215;0;NC_002506.1;101796;102152;+;cds;0
N16961_14220;0;NC_002506.1;102445;103119;+;cds;0
N16961_14225;0;NC_002506.1;103162;104385;+;cds;0
N16961_14230;0;NC_002506.1;104398;105114;-;cds;0
N16961_14240;0;NC_002506.1;105513;106820;+;cds;0
N16961_14245;0;NC_002506.1;106851;107891;+;cds;0
N16961_14250;0;NC_002506.1;107928;108284;-;cds;0
N16961_14255;0;NC_002506.1;108299;109837;-;cds;0
N16961_14260;0;NC_002506.1;110031;110681;-;cds;0
N16961_14265;0;NC_002506.1;110880;112649;+;cds;0
N16961_14270;0;NC_002506.1;112691;114403;-;cds;0
N16961_14275;0;NC_002506.1;115142;115426;+;cds;0
N16961_14280;0;NC_002506.1;115371;116414;+;cds;0
N16961_14285;0;NC_002506.1;116846;117352;+;cds;0
N16961_14290;0;NC_002506.1;117393;118871;+;cds;0
N16961_14295;0;NC_002506.1;118874;119311;+;cds;0
N16961_14300;0;NC_002506.1;119317;121086;+;cds;0
N16961_14305;0;NC_002506.1;121050;122066;+;cds;0
N16961_14310;0;NC_002506.1;122069;123556;+;cds;0
N16961_14315;0;NC_002506.1;123559;124035;+;cds;0
N16961_14320;0;NC_002506.1;124042;125376;+;cds;0
N16961_14325;0;NC_002506.1;125379;126152;+;cds;0
N16961_14330;0;NC_002506.1;126178;128787;+;cds;0
N16961_14335;0;NC_002506.1;128790;130382;+;cds;0
N16961_14340;0;NC_002506.1;130379;131035;+;cds;0
N16961_14345;0;NC_002506.1;131045;132454;+;cds;0
N16961_14350;0;NC_002506.1;132470;136015;+;cds;0
N16961_14355;0;NC_002506.1;136066;137328;+;cds;0
N16961_14360;1;NC_002506.1;137581;140634;+;cds;23.9080020082722
N16961_14365;0;NC_002506.1;140631;140999;+;cds;0
N16961_14370;0;NC_002506.1;141147;141407;-;cds;0
N16961_14375;0;NC_002506.1;141691;142110;+;cds;0
N16961_14380;2;NC_002506.1;142137;143639;+;cds;47.8160040165443
N16961_14385;0;NC_002506.1;143654;144634;+;cds;0
N16961_14390;0;NC_002506.1;144699;145577;+;cds;0
N16961_14395;0;NC_002506.1;145716;146636;+;cds;0
N16961_14400;0;NC_002506.1;146647;147651;+;cds;0
N16961_14405;0;NC_002506.1;147777;148343;+;cds;0
N16961_14410;0;NC_002506.1;148508;149239;+;cds;0
N16961_14415;0;NC_002506.1;149379;150059;+;cds;0
N16961_14420;0;NC_002506.1;150112;151179;-;cds;0
N16961_14425;0;NC_002506.1;151333;152691;-;cds;0
N16961_14430;0;NC_002506.1;153117;153464;-;cds;0
N16961_14435;0;NC_002506.1;153911;155080;+;cds;0
N16961_14440;0;NC_002506.1;155195;157216;-;cds;0
N16961_14450;0;NC_002506.1;157539;158891;+;cds;0
N16961_14455;0;NC_002506.1;159193;160200;+;cds;0
N16961_14460;0;NC_002506.1;160374;162515;+;cds;0
N16961_14465;0;NC_002506.1;162512;163723;+;cds;0
N16961_14470;0;NC_002506.1;164096;167839;+;cds;0
N16961_14475;0;NC_002506.1;167987;168493;+;cds;0
N16961_14480;0;NC_002506.1;168643;169974;+;cds;0
N16961_14485;0;NC_002506.1;170049;170372;-;cds;0
N16961_14490;0;NC_002506.1;170372;170650;-;cds;0
N16961_14495;0;NC_002506.1;170643;171119;-;cds;0
N16961_14500;0;NC_002506.1;171116;172612;-;cds;0
N16961_14505;0;NC_002506.1;172609;172962;-;cds;0
N16961_14510;0;NC_002506.1;172962;175637;-;cds;0
N16961_14515;0;NC_002506.1;175784;175981;-;cds;0
N16961_14520;0;NC_002506.1;176056;176997;-;cds;0
N16961_14525;0;NC_002506.1;177193;178407;-;cds;0
N16961_14530;0;NC_002506.1;178507;179925;-;cds;0
N16961_14535;0;NC_002506.1;180240;180335;+;cds;0
N16961_14545;0;NC_002506.1;180706;180918;+;cds;0
N16961_14550;1;NC_002506.1;180988;181470;-;cds;23.9080020082722
N16961_14555;0;NC_002506.1;181879;184011;+;cds;0
N16961_14560;0;NC_002506.1;184257;184469;+;cds;0
N16961_14565;0;NC_002506.1;184758;185474;-;cds;0
N16961_14570;0;NC_002506.1;185635;186132;-;cds;0
N16961_14575;0;NC_002506.1;186129;186698;-;cds;0
N16961_14580;0;NC_002506.1;186643;187290;-;cds;0
N16961_14585;0;NC_002506.1;187284;189224;-;cds;0
N16961_14590;0;NC_002506.1;189226;190152;-;cds;0
N16961_14595;0;NC_002506.1;190169;190657;-;cds;0
N16961_14600;0;NC_002506.1;190654;191589;-;cds;0
N16961_14605;0;NC_002506.1;191593;192549;-;cds;0
N16961_14610;0;NC_002506.1;192852;194768;+;cds;0
N16961_14615;0;NC_002506.1;194828;195028;+;cds;0
N16961_14620;0;NC_002506.1;195304;195957;-;cds;0
N16961_14625;0;NC_002506.1;196603;197811;+;cds;0
N16961_14630;0;NC_002506.1;198062;199294;+;cds;0
N16961_14635;0;NC_002506.1;199466;200341;+;cds;0
N16961_14640;0;NC_002506.1;200338;201930;-;cds;0
N16961_14645;0;NC_002506.1;202121;203305;+;cds;0
N16961_14650;0;NC_002506.1;203449;203658;-;cds;0
N16961_14655;0;NC_002506.1;204017;204244;+;cds;0
N16961_14660;0;NC_002506.1;204632;205009;+;cds;0
N16961_14665;0;NC_002506.1;205283;205522;+;cds;0
N16961_14670;0;NC_002506.1;205609;206613;+;cds;0
N16961_14675;0;NC_002506.1;206613;207059;+;cds;0
N16961_14680;0;NC_002506.1;207109;208581;+;cds;0
N16961_14685;0;NC_002506.1;208570;209565;-;cds;0
N16961_14690;0;NC_002506.1;209808;211091;+;cds;0
N16961_14695;0;NC_002506.1;211093;211935;-;cds;0
N16961_14700;0;NC_002506.1;212001;212549;-;cds;0
N16961_14705;0;NC_002506.1;213207;214250;+;cds;0
N16961_14710;0;NC_002506.1;214754;215725;+;cds;0
N16961_14715;0;NC_002506.1;215849;217765;+;cds;0
N16961_14720;0;NC_002506.1;217758;218882;+;cds;0
N16961_14725;0;NC_002506.1;218879;219757;+;cds;0
N16961_14730;0;NC_002506.1;219825;220262;-;cds;0
N16961_14735;0;NC_002506.1;220767;222122;-;cds;0
N16961_14740;0;NC_002506.1;222312;223640;-;cds;0
N16961_14745;0;NC_002506.1;223891;224721;-;cds;0
N16961_14750;0;NC_002506.1;224824;225351;+;cds;0
N16961_14755;0;NC_002506.1;225295;225408;-;cds;0
N16961_14760;0;NC_002506.1;225618;227159;+;cds;0
N16961_14765;0;NC_002506.1;227217;229163;-;cds;0
N16961_14770;0;NC_002506.1;229413;230387;+;cds;0
N16961_14775;0;NC_002506.1;230465;232045;-;cds;0
N16961_14780;0;NC_002506.1;232449;233654;-;cds;0
N16961_14785;0;NC_002506.1;234164;235243;-;cds;0
N16961_14790;0;NC_002506.1;235364;236620;-;cds;0
N16961_14795;0;NC_002506.1;237590;239815;+;cds;0
N16961_14800;2;NC_002506.1;240114;241760;+;cds;47.8160040165443
N16961_14805;0;NC_002506.1;242108;243046;+;cds;0
N16961_14810;0;NC_002506.1;243056;243910;+;cds;0
N16961_14815;0;NC_002506.1;243986;246742;-;cds;0
N16961_14820;0;NC_002506.1;246827;247099;-;cds;0
N16961_14825;0;NC_002506.1;247692;248450;+;cds;0
N16961_14830;0;NC_002506.1;248856;249767;+;cds;0
N16961_14835;0;NC_002506.1;249820;250758;+;cds;0
N16961_14840;0;NC_002506.1;250748;251698;+;cds;0
N16961_14845;0;NC_002506.1;251701;252465;+;cds;0
N16961_14850;0;NC_002506.1;252511;253527;-;cds;0
N16961_14855;0;NC_002506.1;253614;255452;+;cds;0
N16961_14860;0;NC_002506.1;255404;255592;+;cds;0
N16961_14865;0;NC_002506.1;255650;255970;+;cds;0
N16961_14870;0;NC_002506.1;256240;257433;+;cds;0
N16961_14875;0;NC_002506.1;257514;257810;+;cds;0
N16961_14880;0;NC_002506.1;257928;258497;-;cds;0
N16961_14885;0;NC_002506.1;258781;260391;+;cds;0
N16961_14890;0;NC_002506.1;260372;261046;+;cds;0
N16961_14895;0;NC_002506.1;261049;261480;-;cds;0
N16961_14900;0;NC_002506.1;261638;262522;-;cds;0
N16961_14905;0;NC_002506.1;262534;263181;-;cds;0
N16961_14910;0;NC_002506.1;263187;264008;-;cds;0
N16961_14915;0;NC_002506.1;264014;264706;-;cds;0
N16961_14920;0;NC_002506.1;264715;265221;-;cds;0
N16961_14925;0;NC_002506.1;265319;267079;-;cds;0
N16961_14930;0;NC_002506.1;267445;268200;+;cds;0
N16961_14935;0;NC_002506.1;268327;269394;+;cds;0
N16961_14940;0;NC_002506.1;269494;270027;-;cds;0
N16961_14945;0;NC_002506.1;270200;271600;-;cds;0
N16961_14950;0;NC_002506.1;271981;272631;+;cds;0
N16961_14955;0;NC_002506.1;272750;273016;-;cds;0
N16961_14960;0;NC_002506.1;273253;275421;-;cds;0
N16961_14965;0;NC_002506.1;275510;276340;-;cds;0
N16961_14970;0;NC_002506.1;276337;276987;-;cds;0
N16961_14975;0;NC_002506.1;276984;278438;-;cds;0
N16961_14980;0;NC_002506.1;278541;279053;-;cds;0
N16961_14985;0;NC_002506.1;279248;279442;-;cds;0
N16961_14990;0;NC_002506.1;279430;279756;-;cds;0
N16961_14995;0;NC_002506.1;279866;280276;-;cds;0
N16961_15000;0;NC_002506.1;280382;280924;-;cds;0
N16961_15005;0;NC_002506.1;280935;282113;-;cds;0
N16961_15010;0;NC_002506.1;282297;282677;+;cds;0
N16961_15015;0;NC_002506.1;282737;283510;-;cds;0
N16961_15020;0;NC_002506.1;283612;284751;+;cds;0
N16961_15025;0;NC_002506.1;285055;286965;+;cds;0
N16961_15030;0;NC_002506.1;286981;288654;+;cds;0
N16961_15035;0;NC_002506.1;288819;289988;+;cds;0
N16961_15040;0;NC_002506.1;290166;290513;+;cds;0
N16961_15045;0;NC_002506.1;290608;291042;-;cds;0
N16961_15050;0;NC_002506.1;291259;291978;+;cds;0
N16961_15055;0;NC_002506.1;292265;292702;-;cds;0
N16961_15060;0;NC_002506.1;292882;294972;-;cds;0
N16961_15065;0;NC_002506.1;294954;295745;-;cds;0
N16961_15070;0;NC_002506.1;295889;296269;-;cds;0
N16961_15075;0;NC_002506.1;296306;297613;-;cds;0
N16961_15080;0;NC_002506.1;298001;298624;+;cds;0
N16961_15085;0;NC_002506.1;298868;299089;+;cds;0
N16961_15090;0;NC_002506.1;299065;3e+05;+;cds;0
N16961_15100;0;NC_002506.1;300473;301624;+;cds;0
N16961_15105;0;NC_002506.1;301670;302650;+;cds;0
N16961_15110;0;NC_002506.1;302944;304149;+;cds;0
N16961_15115;0;NC_002506.1;304670;305200;+;cds;0
N16961_15120;0;NC_002506.1;305200;305871;+;cds;0
N16961_15125;0;NC_002506.1;305873;306223;+;cds;0
N16961_15130;0;NC_002506.1;306492;308420;+;cds;0
N16961_15135;0;NC_002506.1;308586;308975;+;cds;0
N16961_15140;0;NC_002506.1;309079;309273;+;cds;0
N16961_15145;0;NC_002506.1;309315;309668;+;cds;0
N16961_15150;0;NC_002506.1;309750;310712;-;cds;0
attI_integron_01_NC_002506.1;152;NC_002506.1;310925;310943;+;cds;3634.01630525737
Cassette_1_integron_01_NC_002506.1;189;NC_002506.1;310944;311313;+;cassette;4518.61237956344
N16961_15155;177;NC_002506.1;311034;311300;+;cds;4231.71635546417
attC_178_integron_01_NC_002506.1;236;NC_002506.1;311314;311441;+;attC;5642.28847395223
Cassette_2_integron_01_NC_002506.1;109;NC_002506.1;311442;312190;+;cassette;2605.97221890167
N16961_15160;102;NC_002506.1;311455;312054;+;cds;2438.61620484376
attC_177_integron_01_NC_002506.1;1928;NC_002506.1;312191;312319;+;attC;46094.6278719487
Cassette_3_integron_01_NC_002506.1;2225;NC_002506.1;312320;312622;+;cassette;53195.3044684056
N16961_15165;2123;NC_002506.1;312428;312628;+;cds;50756.6882635618
attC_176_integron_01_NC_002506.1;2866;NC_002506.1;312623;312748;+;attC;68520.333755708
Cassette_4_integron_01_NC_002506.1;1266;NC_002506.1;312749;313110;+;cassette;30267.5305424726
N16961_15170;1246;NC_002506.1;312764;313090;+;cds;29789.3705023071
attC_175_integron_01_NC_002506.1;1886;NC_002506.1;313111;313236;+;attC;45090.4917876013
Cassette_5_integron_01_NC_002506.1;847;NC_002506.1;313237;313594;+;cassette;20250.0777010065
attC_174_integron_01_NC_002506.1;1435;NC_002506.1;313595;313721;+;attC;34307.9828818706
Cassette_6_integron_01_NC_002506.1;868;NC_002506.1;313722;314123;+;cassette;20752.1457431802
attC_173_integron_01_NC_002506.1;1263;NC_002506.1;314124;314253;+;attC;30195.8065364477
Cassette_7_integron_01_NC_002506.1;871;NC_002506.1;314254;314585;+;cassette;20823.8697492051
N16961_15175;859;NC_002506.1;314325;314576;+;cds;20536.9737251058
attC_172_integron_01_NC_002506.1;951;NC_002506.1;314586;314711;+;attC;22736.5099098668
Cassette_8_integron_01_NC_002506.1;202;NC_002506.1;314712;315162;+;cassette;4829.41640567098
N16961_15180;202;NC_002506.1;314729;315160;+;cds;4829.41640567098
attC_171_integron_01_NC_002506.1;167;NC_002506.1;315163;315290;+;attC;3992.63633538145
Cassette_9_integron_01_NC_002506.1;16;NC_002506.1;315291;315934;+;cassette;382.528032132355
N16961_15185;16;NC_002506.1;315311;315940;+;cds;382.528032132355
attC_170_integron_01_NC_002506.1;13;NC_002506.1;315935;316062;+;attC;310.804026107538
Cassette_10_integron_01_NC_002506.1;6;NC_002506.1;316063;316849;+;cassette;143.448012049633
N16961_15190;6;NC_002506.1;316096;316848;+;cds;143.448012049633
attC_169_integron_01_NC_002506.1;492;NC_002506.1;316850;316978;+;attC;11762.7369880699
Cassette_11_integron_01_NC_002506.1;621;NC_002506.1;316979;317384;+;cassette;14846.869247137
attC_168_integron_01_NC_002506.1;951;NC_002506.1;317385;317513;+;attC;22736.5099098668
Cassette_12_integron_01_NC_002506.1;519;NC_002506.1;317514;317908;+;cassette;12408.2530422933
N16961_15195;519;NC_002506.1;317537;317914;+;cds;12408.2530422933
attC_167_integron_01_NC_002506.1;481;NC_002506.1;317909;318036;+;attC;11499.7489659789
Cassette_13_integron_01_NC_002506.1;93;NC_002506.1;318037;318445;+;cassette;2223.44418676931
attC_166_integron_01_NC_002506.1;306;NC_002506.1;318446;318574;+;attC;7315.84861453128
Cassette_14_integron_01_NC_002506.1;297;NC_002506.1;318575;318981;+;cassette;7100.67659645683
attC_165_integron_01_NC_002506.1;266;NC_002506.1;318982;319109;+;attC;6359.5285342004
Cassette_15_integron_01_NC_002506.1;24;NC_002506.1;319110;319794;+;cassette;573.792048198532
N16961_15200;24;NC_002506.1;319123;319800;+;cds;573.792048198532
attC_164_integron_01_NC_002506.1;12;NC_002506.1;319795;319923;+;attC;286.896024099266
Cassette_16_integron_01_NC_002506.1;0;NC_002506.1;319924;321177;+;cassette;0
N16961_15205;0;NC_002506.1;319962;321170;+;cds;0
attC_163_integron_01_NC_002506.1;3;NC_002506.1;321178;321306;+;attC;71.7240060248165
Cassette_17_integron_01_NC_002506.1;8;NC_002506.1;321307;322041;+;cassette;191.264016066177
N16961_15210;8;NC_002506.1;321332;322036;+;cds;191.264016066177
attC_162_integron_01_NC_002506.1;88;NC_002506.1;322042;322170;+;attC;2103.90417672795
Cassette_18_integron_01_NC_002506.1;105;NC_002506.1;322171;322544;+;cassette;2510.34021086858
N16961_15215;105;NC_002506.1;322194;322532;+;cds;2510.34021086858
attC_161_integron_01_NC_002506.1;106;NC_002506.1;322545;322673;+;attC;2534.24821287685
Cassette_19_integron_01_NC_002506.1;33;NC_002506.1;322674;323353;+;cassette;788.964066272982
N16961_15220;27;NC_002506.1;322686;323003;-;cds;645.516054223349
N16961_15225;30;NC_002506.1;323022;323264;-;cds;717.240060248165
attC_160_integron_01_NC_002506.1;59;NC_002506.1;323354;323482;+;attC;1410.57211848806
Cassette_20_integron_01_NC_002506.1;49;NC_002506.1;323483;323888;+;cassette;1171.49209840534
N16961_15230;49;NC_002506.1;323508;323894;+;cds;1171.49209840534
attC_159_integron_01_NC_002506.1;476;NC_002506.1;323889;324016;+;attC;11380.2089559376
Cassette_21_integron_01_NC_002506.1;511;NC_002506.1;324017;324397;+;cassette;12216.9890262271
N16961_15235;480;NC_002506.1;324073;324294;+;cds;11475.8409639706
attC_158_integron_01_NC_002506.1;401;NC_002506.1;324398;324525;+;attC;9587.10880531714
Cassette_22_integron_01_NC_002506.1;45;NC_002506.1;324526;325082;+;cassette;1075.86009037225
N16961_15240;45;NC_002506.1;324552;325088;+;cds;1075.86009037225
attC_157_integron_01_NC_002506.1;383;NC_002506.1;325083;325211;+;attC;9156.76476916824
Cassette_23_integron_01_NC_002506.1;380;NC_002506.1;325212;325742;+;cassette;9085.04076314342
N16961_15245;380;NC_002506.1;325225;325740;+;cds;9085.04076314342
attC_156_integron_01_NC_002506.1;54;NC_002506.1;325743;325870;+;attC;1291.0321084467
Cassette_24_integron_01_NC_002506.1;8;NC_002506.1;325871;326745;+;cassette;191.264016066177
N16961_15250;8;NC_002506.1;325890;326387;-;cds;191.264016066177
N16961_15255;4;NC_002506.1;326384;326656;-;cds;95.6320080330887
attC_155_integron_01_NC_002506.1;224;NC_002506.1;326746;326873;+;attC;5355.39244985297
Cassette_25_integron_01_NC_002506.1;267;NC_002506.1;326874;327281;+;cassette;6383.43653620867
attC_154_integron_01_NC_002506.1;348;NC_002506.1;327282;327410;+;attC;8319.98469887871
Cassette_26_integron_01_NC_002506.1;196;NC_002506.1;327411;327874;+;cassette;4685.96839362135
N16961_15260;195;NC_002506.1;327424;327870;+;cds;4662.06039161307
attC_153_integron_01_NC_002506.1;179;NC_002506.1;327875;328003;+;attC;4279.53235948072
Cassette_27_integron_01_NC_002506.1;30;NC_002506.1;328004;328612;+;cassette;717.240060248165
N16961_15265;25;NC_002506.1;328018;328287;-;cds;597.700050206804
N16961_15270;27;NC_002506.1;328280;328558;-;cds;645.516054223349
attC_152_integron_01_NC_002506.1;268;NC_002506.1;328613;328739;+;attC;6407.34453821694
Cassette_28_integron_01_NC_002506.1;354;NC_002506.1;328740;329248;+;cassette;8463.43271092835
attC_151_integron_01_NC_002506.1;888;NC_002506.1;329249;329377;+;attC;21230.3057833457
Cassette_29_integron_01_NC_002506.1;799;NC_002506.1;329378;329717;+;cassette;19102.4936046095
attC_150_integron_01_NC_002506.1;1174;NC_002506.1;329718;329845;+;attC;28067.9943577115
Cassette_30_integron_01_NC_002506.1;588;NC_002506.1;329846;330251;+;cassette;14057.905180864
N16961_15275;594;NC_002506.1;329871;330257;+;cds;14201.3531929137
attC_149_integron_01_NC_002506.1;1032;NC_002506.1;330252;330380;+;attC;24673.0580725369
Cassette_31_integron_01_NC_002506.1;871;NC_002506.1;330381;330712;+;cassette;20823.8697492051
N16961_15280;859;NC_002506.1;330452;330703;+;cds;20536.9737251058
attC_148_integron_01_NC_002506.1;2025;NC_002506.1;330713;330838;+;attC;48413.7040667511
Cassette_32_integron_01_NC_002506.1;1462;NC_002506.1;330839;331177;+;cassette;34953.4989360939
N16961_15285;1431;NC_002506.1;330917;331159;+;cds;34212.3508738375
attC_147_integron_01_NC_002506.1;1673;NC_002506.1;331178;331306;+;attC;39998.0873598393
Cassette_33_integron_01_NC_002506.1;499;NC_002506.1;331307;331815;+;cassette;11930.0930021278
attC_146_integron_01_NC_002506.1;479;NC_002506.1;331816;331943;+;attC;11451.9329619624
Cassette_34_integron_01_NC_002506.1;195;NC_002506.1;331944;332353;+;cassette;4662.06039161307
attC_145_integron_01_NC_002506.1;360;NC_002506.1;332354;332481;+;attC;8606.88072297798
Cassette_35_integron_01_NC_002506.1;263;NC_002506.1;332482;332972;+;cassette;6287.80452817558
N16961_15290;271;NC_002506.1;332511;332978;+;cds;6479.06854424176
attC_144_integron_01_NC_002506.1;240;NC_002506.1;332973;333100;+;attC;5737.92048198532
Cassette_36_integron_01_NC_002506.1;33;NC_002506.1;333101;333773;+;cassette;788.964066272982
N16961_15295;33;NC_002506.1;333106;333768;+;cds;788.964066272982
attC_143_integron_01_NC_002506.1;140;NC_002506.1;333774;333899;+;attC;3347.1202811581
Cassette_37_integron_01_NC_002506.1;152;NC_002506.1;333900;334453;+;cassette;3634.01630525737
N16961_15300;125;NC_002506.1;334206;334451;+;cds;2988.50025103402
attC_142_integron_01_NC_002506.1;129;NC_002506.1;334454;334579;+;attC;3084.13225906711
N16961_15305;129;NC_002506.1;334547;335341;+;cds;3084.13225906711
Cassette_38_integron_01_NC_002506.1;13;NC_002506.1;334580;335341;+;cassette;310.804026107538
attC_141_integron_01_NC_002506.1;698;NC_002506.1;335342;335467;+;attC;16687.785401774
Cassette_39_integron_01_NC_002506.1;864;NC_002506.1;335468;335869;+;cassette;20656.5137351472
attC_140_integron_01_NC_002506.1;711;NC_002506.1;335870;335999;+;attC;16998.5894278815
Cassette_40_integron_01_NC_002506.1;5;NC_002506.1;336000;337029;+;cassette;119.540010041361
N16961_15310;5;NC_002506.1;336031;337035;+;cds;119.540010041361
attC_139_integron_01_NC_002506.1;5;NC_002506.1;337030;337157;+;attC;119.540010041361
Cassette_41_integron_01_NC_002506.1;13;NC_002506.1;337158;337541;+;cassette;310.804026107538
N16961_15315;13;NC_002506.1;337188;337547;+;cds;310.804026107538
attC_138_integron_01_NC_002506.1;51;NC_002506.1;337542;337670;+;attC;1219.30810242188
Cassette_42_integron_01_NC_002506.1;58;NC_002506.1;337671;338179;+;cassette;1386.66411647979
attC_137_integron_01_NC_002506.1;58;NC_002506.1;338180;338307;+;attC;1386.66411647979
Cassette_43_integron_01_NC_002506.1;33;NC_002506.1;338308;338829;+;cassette;788.964066272982
N16961_15320;33;NC_002506.1;338321;338827;+;cds;788.964066272982
attC_136_integron_01_NC_002506.1;540;NC_002506.1;338830;338958;+;attC;12910.321084467
Cassette_44_integron_01_NC_002506.1;588;NC_002506.1;338959;339364;+;cassette;14057.905180864
N16961_15325;590;NC_002506.1;338984;339370;+;cds;14105.7211848806
attC_135_integron_01_NC_002506.1;1187;NC_002506.1;339365;339493;+;attC;28378.7983838191
Cassette_45_integron_01_NC_002506.1;855;NC_002506.1;339494;339824;+;cassette;20441.3417170727
N16961_15330;860;NC_002506.1;339564;339830;+;cds;20560.8817271141
attC_134_integron_01_NC_002506.1;1314;NC_002506.1;339825;339953;+;attC;31415.1146388696
Cassette_46_integron_01_NC_002506.1;872;NC_002506.1;339954;340285;+;cassette;20847.7777512133
N16961_15335;859;NC_002506.1;340025;340276;+;cds;20536.9737251058
attC_133_integron_01_NC_002506.1;836;NC_002506.1;340286;340411;+;attC;19987.0896789155
Cassette_47_integron_01_NC_002506.1;47;NC_002506.1;340412;341017;+;cassette;1123.67609438879
N16961_15340;37;NC_002506.1;340545;340970;+;cds;884.59607430607
attC_132_integron_01_NC_002506.1;31;NC_002506.1;341018;341146;+;attC;741.148062256437
Cassette_48_integron_01_NC_002506.1;6;NC_002506.1;341147;341809;+;cassette;143.448012049633
N16961_15345;6;NC_002506.1;341176;341799;+;cds;143.448012049633
attC_131_integron_01_NC_002506.1;146;NC_002506.1;341810;341938;+;attC;3490.56829320774
Cassette_49_integron_01_NC_002506.1;202;NC_002506.1;341939;342491;+;cassette;4829.41640567098
N16961_15350;200;NC_002506.1;342012;342491;+;cds;4781.60040165443
attC_130_integron_01_NC_002506.1;193;NC_002506.1;342492;342617;+;attC;4614.24438759653
Cassette_50_integron_01_NC_002506.1;24;NC_002506.1;342618;343097;+;cassette;573.792048198532
N16961_15355;23;NC_002506.1;342679;343092;+;cds;549.88404619026
attC_129_integron_01_NC_002506.1;19;NC_002506.1;343098;343226;+;attC;454.252038157171
Cassette_51_integron_01_NC_002506.1;9;NC_002506.1;343227;343855;+;cassette;215.17201807445
N16961_15360;7;NC_002506.1;343243;343521;-;cds;167.356014057905
N16961_15365;5;NC_002506.1;343518;343802;-;cds;119.540010041361
attC_128_integron_01_NC_002506.1;309;NC_002506.1;343856;343983;+;attC;7387.5726205561
Cassette_52_integron_01_NC_002506.1;336;NC_002506.1;343984;344514;+;cassette;8033.08867477945
N16961_15370;336;NC_002506.1;343997;344512;+;cds;8033.08867477945
