Chromosome;Feature_name;Start;Stop;Strand;Type;Counts;CPM;Gene;Bakta Annotation
NC_002505.1;N16961_01410;294837;296213;-;cds;0;0;gntT;H+/gluconate symporter GntT or related permease, GntP/DsdX family
NC_002506.1;N16961_15065;294954;295745;-;cds;0;0;;glycine dehydrogenase (aminomethyl-transferring)
NC_002505.1;N16961_13720;2949685;2950107;-;cds;0;0;atpC;F0F1 ATP synthase subunit epsilon
NC_002505.1;N16961_13725;2950126;2951529;-;cds;0;0;atpD;F0F1 ATP synthase subunit beta
NC_002505.1;N16961_13730;2951564;2952430;-;cds;0;0;atpG;F0F1 ATP synthase subunit gamma
NC_002505.1;N16961_13735;2952475;2954016;-;cds;0;0;atpA;F0F1 ATP synthase subunit alpha
NC_002505.1;N16961_13740;2954030;2954563;-;cds;0;0;atpH;F0F1 ATP synthase subunit delta
NC_002505.1;N16961_13745;2954578;2955042;-;cds;0;0;atpF;F0F1 ATP synthase subunit B
NC_002505.1;N16961_13750;2955122;2955379;-;cds;0;0;atpE;F0F1 ATP synthase subunit C
NC_002505.1;N16961_13755;2955423;2956235;-;cds;0;0;atpB;F0F1 ATP synthase subunit A
NC_002505.1;N16961_13760;2956244;2956633;-;cds;0;0;atpI;F0F1 ATP synthase subunit I
NC_002505.1;N16961_13765;2956823;2957704;-;cds;0;0;parB;putative chromosome-partitioning protein ParB
NC_002505.1;N16961_13770;2957731;2958504;-;cds;0;0;parA;ParA-like ATPase involved in chromosome/plasmid partitioning or cellulose biosynthesis protein BcsQ
NC_002505.1;N16961_13775;2958519;2959151;-;cds;0;0;rsmG;16S rRNA (guanine(527)-N(7))-methyltransferase RsmG
NC_002506.1;N16961_15070;295889;296269;-;cds;0;0;gcvH;glycine cleavage system protein GcvH
NC_002505.1;N16961_13780;2959151;2961046;-;cds;2;27.73617;mnmG;tRNA uridine-5-carboxymethylaminomethyl(34) synthesis enzyme MnmG
NC_002506.1;N16961_15075;296306;297613;-;cds;0;0;glyA2;Serine hydroxymethyltransferase 2
NC_002505.1;N16961_01415;296367;296882;+;cds;0;0;idnK;Gluconate kinase
NC_002505.1;N16961_01420;296879;298675;+;cds;0;0;edd;phosphogluconate dehydratase
NC_002506.1;N16961_15080;298001;298624;+;cds;0;0;hipB;Transcriptional regulator, contains XRE-family HTH domain
NC_002505.1;N16961_01425;298752;299750;-;cds;0;0;purR;DNA-binding transcriptional regulator, LacI/PurR family
NC_002506.1;N16961_15085;298868;299089;+;cds;0;0;;hypothetical protein
NC_002506.1;N16961_15090;299065;3e+05;+;cds;0;0;;aminomethyltransferase
NC_002505.1;N16961_01430;299889;300185;-;cds;0;0;fis;DNA-binding transcriptional regulator Fis
NC_002505.1;N16961_01435;300209;301129;-;cds;0;0;dusB;tRNA dihydrouridine synthase DusB
NC_002506.1;N16961_15100;300473;301624;+;cds;0;0;;DUF4102 domain-containing protein
NC_002505.1;N16961_00155;30069;31592;+;cds;0;0;yifB;YifB family Mg chelatase-like AAA ATPase
NC_002505.1;N16961_01440;301317;302204;-;cds;0;0;prmA;50S ribosomal protein L11 methyltransferase
NC_002506.1;N16961_15105;301670;302650;+;cds;0;0;tnp;IS5 family ISVch5 transposase
NC_002505.1;N16961_01445;302413;303756;-;cds;0;0;accC;acetyl-CoA carboxylase biotin carboxylase subunit
NC_002506.1;N16961_15110;302944;304149;+;cds;0;0;;hypothetical protein
NC_002505.1;N16961_01450;303771;304232;-;cds;0;0;accB;acetyl-CoA carboxylase biotin carboxyl carrier protein
NC_002505.1;N16961_01455;304289;304741;-;cds;0;0;aroQ;type II 3-dehydroquinate dehydratase
NC_002506.1;N16961_15115;304670;305200;+;cds;0;0;pAAR;Zn-binding Pro-Ala-Ala-Arg (PAAR) domain, involved in Type VI secretion
NC_002506.1;N16961_13895;30484;31872;+;cds;0;0;citT;Di- and tricarboxylate antiporter
NC_002505.1;N16961_01460;305121;307070;-;cds;0;0;acs;acetate--CoA ligase
NC_002506.1;N16961_15120;305200;305871;+;cds;0;0;;hypothetical protein
NC_002506.1;N16961_15125;305873;306223;+;cds;0;0;;hypothetical protein
NC_002506.1;N16961_15130;306492;308420;+;cds;0;0;thrS;threonine--tRNA ligase
NC_002505.1;N16961_01465;307273;307902;-;cds;0;0;dnaQ;3'-5' exonuclease
NC_002505.1;N16961_01470;307911;309734;-;cds;0;0;;Signal-transduction protein containing cAMP-binding, CBS, and nucleotidyltransferase domains
NC_002506.1;N16961_15135;308586;308975;+;cds;0;0;infC;translation initiation factor IF-3
NC_002506.1;N16961_15140;309079;309273;+;cds;0;0;rpmI;50S ribosomal protein L35
NC_002506.1;N16961_15145;309315;309668;+;cds;0;0;rplT;50S ribosomal protein L20
NC_002506.1;N16961_15150;309750;310712;-;cds;0;0;intIA;integron integrase IntIA
NC_002505.1;N16961_01475;309994;311184;+;cds;0;0;;3-phenylpropionate MFS transporter
NC_002506.1;attI;310925;310943;NA;NA;477;6615.07738;NA;NA
NC_002506.1;Cassette_1;310944;311313;NA;cassette;552;7655.18389;NA;NA
NC_002506.1;N16961_15155;311034;311300;+;cds;542;7516.50302;;Transposase
NC_002505.1;N16961_01480;311277;314720;+;cds;0;0;pAS;PAS domain
NC_002506.1;attC_1;311314;311441;+;attC;2370;32867.36562;NA;NA
NC_002506.1;Cassette_2;311442;312190;NA;cassette;2156;29899.59505;NA;NA
NC_002506.1;N16961_15160;311455;312054;+;cds;2107;29220.0588;;DUF6338 domain-containing protein
NC_002506.1;attC_2;312191;312319;+;attC;1868;25905.58607;NA;NA
NC_002506.1;Cassette_3;312320;312622;NA;cassette;79;1095.57885;NA;NA
NC_002506.1;N16961_15165;312428;312628;+;cds;70;970.76607;;Vco30
NC_002506.1;attC_3;312623;312748;+;attC;235;3259.00039;NA;NA
NC_002506.1;Cassette_4;312749;313110;NA;cassette;208;2884.56205;NA;NA
NC_002506.1;N16961_15170;312764;313090;+;cds;204;2829.0897;;Glyoxalase
NC_002506.1;attC_4;313111;313236;+;attC;214;2967.77057;NA;NA
NC_002506.1;Cassette_5;313237;313594;NA;cassette;47;651.80008;NA;NA
NC_002506.1;attC_5;313595;313721;+;attC;456;6323.84756;NA;NA
NC_002506.1;Cassette_6;313722;314123;NA;cassette;491;6809.2306;NA;NA
NC_002506.1;attC_6;314124;314253;+;attC;1933;26807.0117;NA;NA
NC_002506.1;Cassette_7;314254;314585;NA;cassette;1634;22660.45376;NA;NA
NC_002506.1;N16961_15175;314325;314576;+;cds;1616;22410.8282;;Fumarylacetoacetate hydrolase
NC_002506.1;attC_7;314586;314711;+;attC;1554;21551.00682;NA;NA
NC_002506.1;Cassette_8;314712;315162;NA;cassette;29;402.17452;NA;NA
NC_002506.1;N16961_15180;314729;315160;+;cds;27;374.43834;;GIY-YIG domain-containing protein
NC_002505.1;N16961_01485;314843;316336;-;cds;0;0;gppA;guanosine-5'-triphosphate,3'-diphosphate diphosphatase
NC_002506.1;attC_8;315163;315290;+;attC;55;762.74477;NA;NA
NC_002506.1;Cassette_9;315291;315934;NA;cassette;41;568.59156;NA;NA
NC_002506.1;N16961_15185;315311;315940;+;cds;41;568.59156;catB9;type B-5 chloramphenicol O-acetyltransferase CatB9
NC_002506.1;attC_9;315935;316062;+;attC;63;873.68947;NA;NA
NC_002506.1;Cassette_10;316063;316849;NA;cassette;47;651.80008;NA;NA
NC_002506.1;N16961_15190;316096;316848;+;cds;47;651.80008;fabG;SDR family oxidoreductase
NC_002505.1;N16961_01490;316344;317660;-;cds;0;0;rhlB;ATP-dependent RNA helicase RhlB
NC_002505.1;N16961_00160;31682;32566;+;cds;0;0;plsC;1-acyl-sn-glycerol-3-phosphate acyltransferase
NC_002506.1;attC_10;316850;316978;+;attC;152;2107.94919;NA;NA
NC_002506.1;Cassette_11;316979;317384;NA;cassette;157;2177.28962;NA;NA
NC_002506.1;attC_11;317385;317513;+;attC;851;11801.74183;NA;NA
NC_002506.1;Cassette_12;317514;317908;NA;cassette;814;11288.62262;NA;NA
NC_002506.1;N16961_15195;317537;317914;+;cds;814;11288.62262;;hypothetical protein
NC_002505.1;N16961_01495;317772;318098;+;cds;0;0;trxA;thioredoxin TrxA
NC_002506.1;attC_12;317909;318036;+;attC;738;10234.64803;NA;NA
NC_002506.1;Cassette_13;318037;318445;NA;cassette;68;943.0299;NA;NA
NC_002505.1;N16961_01500;318296;319555;+;cds;2;27.73617;rho;transcription termination factor Rho
NC_002506.1;attC_13;318446;318574;+;attC;208;2884.56205;NA;NA
NC_002506.1;Cassette_14;318575;318981;NA;cassette;189;2621.0684;NA;NA
NC_002506.1;attC_14;318982;319109;+;attC;159;2205.02579;NA;NA
NC_002506.1;Cassette_15;319110;319794;NA;cassette;1;13.86809;NA;NA
NC_002506.1;N16961_15200;319123;319800;+;cds;1;13.86809;mcrA;5-methylcytosine-specific restriction endonuclease McrA
NC_002505.1;N16961_01505;319654;320646;+;cds;0;0;;HEAT repeat domain-containing protein
NC_002506.1;N16961_13900;31968;32603;-;cds;0;0;yccT;UPF0319 protein VC_A0026
NC_002506.1;attC_15;319795;319923;+;attC;1;13.86809;NA;NA
NC_002506.1;Cassette_16;319924;321177;NA;cassette;4;55.47235;NA;NA
NC_002506.1;N16961_15205;319962;321170;+;cds;4;55.47235;dgt;Deoxyguanosinetriphosphate triphosphohydrolase-like protein 2
NC_002505.1;N16961_01510;320728;322569;+;cds;0;0;ubiD;4-hydroxy-3-polyprenylbenzoate decarboxylase
NC_002506.1;attC_16;321178;321306;+;attC;42;582.45964;NA;NA
NC_002506.1;Cassette_17;321307;322041;NA;cassette;61;845.95329;NA;NA
NC_002506.1;N16961_15210;321332;322036;+;cds;60;832.08521;;putative restriction endonuclease, HNH family
NC_002506.1;attC_17;322042;322170;+;attC;53;735.0086;NA;NA
NC_002506.1;Cassette_18;322171;322544;NA;cassette;33;457.64686;NA;NA
NC_002506.1;N16961_15215;322194;322532;+;cds;33;457.64686;;hypothetical protein
NC_002506.1;attC_18;322545;322673;+;attC;143;1983.13641;NA;NA
NC_002505.1;N16961_01515;322566;322835;+;cds;0;0;fdx;Ferredoxin
NC_002506.1;Cassette_19;322674;323353;NA;cassette;149;2066.34493;NA;NA
NC_002506.1;N16961_15220;322686;323003;-;cds;135;1872.19171;parE;Plasmid stabilization system protein ParE
NC_002505.1;N16961_01520;322851;323561;+;cds;0;0;fre;NAD(P)H-flavin reductase
NC_002506.1;N16961_15225;323022;323264;-;cds;121;1678.0385;;Antitoxin
NC_002506.1;attC_19;323354;323482;+;attC;140;1941.53215;NA;NA
NC_002506.1;Cassette_20;323483;323888;NA;cassette;47;651.80008;NA;NA
NC_002506.1;N16961_15230;323508;323894;+;cds;54;748.87668;yjhB;ADP-ribose pyrophosphatase YjhB, NUDIX family
NC_002506.1;attC_20;323889;324016;+;attC;819;11357.96306;NA;NA
NC_002506.1;Cassette_21;324017;324397;NA;cassette;857;11884.95035;NA;NA
NC_002506.1;N16961_15235;324073;324294;+;cds;839;11635.32479;ydhL;DUF1289 domain-containing protein
NC_002506.1;attC_21;324398;324525;+;attC;916;12703.16747;NA;NA
NC_002506.1;Cassette_22;324526;325082;NA;cassette;281;3896.93238;NA;NA
NC_002506.1;N16961_15240;324552;325088;+;cds;286;3966.27281;rimL;Protein N-acetyltransferase, RimJ/RimL family
NC_002506.1;attC_22;325083;325211;+;attC;521;7225.2732;NA;NA
NC_002506.1;Cassette_23;325212;325742;NA;cassette;375;5200.53253;NA;NA
NC_002506.1;N16961_15245;325225;325740;+;cds;371;5145.06019;blc;Outer membrane lipoprotein Blc
NC_002506.1;attC_23;325743;325870;+;attC;383;5311.47723;NA;NA
NC_002506.1;Cassette_24;325871;326745;NA;cassette;96;1331.33633;NA;NA
NC_002506.1;N16961_15250;325890;326387;-;cds;87;1206.52355;phnO;N-acetyltransferase, GNAT superfamily (includes histone acetyltransferase HPA2)
NC_002506.1;N16961_15255;326384;326656;-;cds;61;845.95329;;DUF1778 domain-containing protein
NC_002505.1;N16961_00165;32644;33246;-;cds;0;0;dsbA;Thiol:disulfide interchange protein DsbA
NC_002506.1;attC_24;326746;326873;+;attC;257;3564.0983;NA;NA
NC_002506.1;Cassette_25;326874;327281;NA;cassette;259;3591.83447;NA;NA
NC_002506.1;attC_25;327282;327410;+;attC;315;4368.44733;NA;NA
NC_002506.1;Cassette_26;327411;327874;NA;cassette;126;1747.37893;NA;NA
NC_002506.1;N16961_15260;327424;327870;+;cds;125;1733.51084;;Mor transcription activator domain-containing protein
NC_002506.1;attC_26;327875;328003;+;attC;119;1650.30232;NA;NA
NC_002506.1;Cassette_27;328004;328612;NA;cassette;38;526.9873;NA;NA
NC_002506.1;N16961_15265;328018;328287;-;cds;36;499.25112;yafQ;Type II toxin-antitoxin system YafQ family toxin
NC_002506.1;N16961_15270;328280;328558;-;cds;31;429.91069;relB;Antitoxin component of the RelBE or YafQ-DinJ toxin-antitoxin module
NC_002506.1;attC_27;328613;328739;+;attC;238;3300.60465;NA;NA
NC_002506.1;Cassette_28;328740;329248;NA;cassette;266;3688.91108;NA;NA
NC_002506.1;attC_28;329249;329377;+;attC;416;5769.12409;NA;NA
NC_002506.1;Cassette_29;329378;329717;NA;cassette;245;3397.68126;NA;NA
NC_002505.1;N16961_01555;329711;331051;-;cds;0;0;pssA;CDP-diacylglycerol--serine O-phosphatidyltransferase
NC_002506.1;attC_29;329718;329845;+;attC;1678;23270.64958;NA;NA
NC_002506.1;Cassette_30;329846;330251;NA;cassette;1617;22424.69629;NA;NA
NC_002506.1;N16961_15275;329871;330257;+;cds;1624;22521.7729;gloA;Catechol 2,3-dioxygenase or related enzyme, vicinal oxygen chelate (VOC) family
NC_002506.1;attC_30;330252;330380;+;attC;2940;40772.17507;NA;NA
NC_002506.1;N16961_13905;33035;35584;+;cds;0;0;;Chitodextrinase
NC_002506.1;Cassette_31;330381;330712;NA;cassette;1634;22660.45376;NA;NA
NC_002506.1;N16961_15280;330452;330703;+;cds;1615;22396.96012;;Fumarylacetoacetate hydrolase
NC_002506.1;attC_31;330713;330838;+;attC;2762;38303.65563;NA;NA
NC_002506.1;Cassette_32;330839;331177;NA;cassette;1381;19151.82781;NA;NA
NC_002506.1;N16961_15285;330917;331159;+;cds;1354;18777.38947;;Pullulanase
NC_002505.1;N16961_01560;331146;331568;-;cds;2;27.73617;;N-acetyltransferase domain-containing protein
NC_002506.1;attC_32;331178;331306;+;attC;1867;25891.71798;NA;NA
NC_002506.1;Cassette_33;331307;331815;NA;cassette;732;10151.43951;NA;NA
NC_002505.1;N16961_01565;331605;332678;+;cds;0;0;murB;UDP-N-acetylmuramate dehydrogenase
NC_002506.1;attC_33;331816;331943;+;attC;872;12092.97165;NA;NA
NC_002506.1;Cassette_34;331944;332353;NA;cassette;314;4354.57924;NA;NA
NC_002506.1;attC_34;332354;332481;+;attC;545;7558.10728;NA;NA
NC_002506.1;Cassette_35;332482;332972;NA;cassette;529;7336.2179;NA;NA
NC_002506.1;N16961_15290;332511;332978;+;cds;341;4729.01758;osmC;Organic hydroperoxide reductase OsmC/OhrA
NC_002505.1;N16961_01570;332675;333637;+;cds;0;0;birA;bifunctional biotin--[acetyl-CoA-carboxylase] ligase/biotin operon repressor BirA
NC_002505.1;N16961_00170;33277;34281;-;cds;0;0;srkA;serine/threonine protein kinase
NC_002506.1;attC_35;332973;333100;+;attC;309;4285.23881;NA;NA
NC_002506.1;N16961_13790;3330;3791;-;cds;0;0;;Transcriptional regulator
NC_002506.1;Cassette_36;333101;333773;NA;cassette;61;845.95329;NA;NA
NC_002506.1;N16961_15295;333106;333768;+;cds;58;804.34903;;hypothetical protein
NC_002505.1;N16961_01575;333687;334814;-;cds;0;0;coaA;type I pantothenate kinase
NC_002506.1;attC_36;333774;333899;+;attC;447;6199.03478;NA;NA
NC_002506.1;Cassette_37;333900;334453;NA;cassette;466;6462.52843;NA;NA
NC_002506.1;N16961_15300;334206;334451;+;cds;413;5727.51983;copG;CopG family transcriptional regulator
NC_002506.1;attC_37;334454;334579;+;attC;565;7835.46902;NA;NA
NC_002506.1;N16961_15305;334547;335341;+;cds;576;7988.01797;;Phage abortive infection protein
NC_002506.1;Cassette_38;334580;335341;NA;cassette;207;2870.69396;NA;NA
NC_002505.1;N16961_01600;335326;336510;+;cds;0;0;tuf;elongation factor Tu
NC_002506.1;attC_38;335342;335467;+;attC;513;7114.32851;NA;NA
NC_002506.1;Cassette_39;335468;335869;NA;cassette;491;6809.2306;NA;NA
NC_002506.1;attC_39;335870;335999;+;attC;601;8334.72014;NA;NA
NC_002506.1;Cassette_40;336000;337029;NA;cassette;233;3231.26421;NA;NA
NC_002506.1;N16961_15310;336031;337035;+;cds;237;3286.73656;ldcA;Putative carboxypeptidase VC_A0337
NC_002505.1;N16961_01605;336734;337114;+;cds;0;0;secE;preprotein translocase subunit SecE
NC_002506.1;attC_40;337030;337157;+;attC;477;6615.07738;NA;NA
NC_002505.1;N16961_01610;337130;337678;+;cds;0;0;nusG;transcription termination/antitermination protein NusG
NC_002506.1;Cassette_41;337158;337541;NA;cassette;381;5283.74106;NA;NA
NC_002506.1;N16961_15315;337188;337547;+;cds;381;5283.74106;vOC;Lactoylglutathione lyase-related enzyme, vicinal oxygen chelate (VOC) family
NC_002506.1;attC_41;337542;337670;+;attC;498;6906.30721;NA;NA
NC_002506.1;Cassette_42;337671;338179;NA;cassette;216;2995.50674;NA;NA
NC_002505.1;N16961_01615;337809;338237;+;cds;0;0;rplK;50S ribosomal protein L11
NC_002506.1;attC_42;338180;338307;+;attC;308;4271.37072;NA;NA
NC_002505.1;N16961_01620;338242;338943;+;cds;0;0;rplA;50S ribosomal protein L1
NC_002506.1;Cassette_43;338308;338829;NA;cassette;167;2315.97049;NA;NA
NC_002506.1;N16961_15320;338321;338827;+;cds;167;2315.97049;;hypothetical protein
NC_002506.1;attC_43;338830;338958;+;attC;1587;22008.65369;NA;NA
NC_002506.1;Cassette_44;338959;339364;NA;cassette;1617;22424.69629;NA;NA
NC_002506.1;N16961_15325;338984;339370;+;cds;1619;22452.43246;gloA;Catechol 2,3-dioxygenase or related enzyme, vicinal oxygen chelate (VOC) family
NC_002505.1;N16961_01625;339213;339701;+;cds;0;0;rplJ;50S ribosomal protein L10
NC_002506.1;attC_44;339365;339493;+;attC;2257;31300.27181;NA;NA
NC_002506.1;Cassette_45;339494;339824;NA;cassette;2021;28027.40334;NA;NA
NC_002506.1;N16961_15330;339564;339830;+;cds;918;12730.90364;;Transposase
NC_002505.1;N16961_01630;339768;340133;+;cds;0;0;rplL;50S ribosomal protein L7/L12
NC_002506.1;attC_45;339825;339953;+;attC;2358;32700.94858;NA;NA
NC_002506.1;Cassette_46;339954;340285;NA;cassette;1646;22826.8708;NA;NA
NC_002506.1;N16961_15335;340025;340276;+;cds;1626;22549.50907;;Fumarylacetoacetate hydrolase
NC_002506.1;attC_46;340286;340411;+;attC;1749;24255.28374;NA;NA
NC_002505.1;N16961_01640;340374;344399;+;cds;0;0;rpoB;DNA-directed RNA polymerase subunit beta
NC_002506.1;Cassette_47;340412;341017;NA;cassette;287;3980.1409;NA;NA
NC_002506.1;N16961_15340;340545;340970;+;cds;267;3702.77916;;DUF4231 domain-containing protein
NC_002506.1;attC_47;341018;341146;+;attC;269;3730.51534;NA;NA
NC_002506.1;Cassette_48;341147;341809;NA;cassette;116;1608.69806;NA;NA
NC_002506.1;N16961_15345;341176;341799;+;cds;116;1608.69806;ree1;Regulation of enolase protein 1 (function unknown), concanavalin A-like superfamily
NC_002506.1;attC_48;341810;341938;+;attC;243;3369.94508;NA;NA
NC_002506.1;Cassette_49;341939;342491;NA;cassette;213;2953.90248;NA;NA
NC_002506.1;N16961_15350;342012;342491;+;cds;206;2856.82587;;LRAT domain-containing protein
NC_002506.1;attC_49;342492;342617;+;attC;393;5450.1581;NA;NA
NC_002506.1;Cassette_50;342618;343097;NA;cassette;281;3896.93238;NA;NA
NC_002506.1;N16961_15355;342679;343092;+;cds;279;3869.19621;gloA;Catechol 2,3-dioxygenase or related enzyme, vicinal oxygen chelate (VOC) family
NC_002506.1;attC_50;343098;343226;+;attC;266;3688.91108;NA;NA
NC_002505.1;N16961_00175;34311;35735;-;cds;0;0;ccoG;cytochrome c oxidase accessory protein CcoG
NC_002506.1;Cassette_51;343227;343855;NA;cassette;46;637.93199;NA;NA
NC_002506.1;N16961_15360;343243;343521;-;cds;40;554.72347;parE;Plasmid stabilization system protein ParE
NC_002506.1;N16961_15365;343518;343802;-;cds;34;471.51495;;Transcriptional regulator
NC_002506.1;attC_51;343856;343983;+;attC;258;3577.96638;NA;NA
NC_002506.1;Cassette_52;343984;344514;NA;cassette;285;3952.40473;NA;NA
NC_002506.1;N16961_15370;343997;344512;+;cds;285;3952.40473;blc;Outer membrane lipoprotein Blc
NC_002505.1;N16961_01645;344504;348709;+;cds;0;0;rpoC;DNA-directed RNA polymerase subunit beta'
NC_002506.1;attC_52;344515;344642;+;attC;260;3605.70256;NA;NA
NC_002506.1;N16961_15375;344589;345173;+;cds;250;3467.02169;;SMODS and SLOG-associating 2TM effector domain-containing protein
NC_002506.1;Cassette_53;344643;345271;NA;cassette;49;679.53625;NA;NA
NC_002506.1;attC_53;345272;345398;+;attC;437;6060.35391;NA;NA
NC_002506.1;Cassette_54;345399;345800;NA;cassette;490;6795.36251;NA;NA
NC_002506.1;attC_54;345801;345930;+;attC;527;7308.48172;NA;NA
NC_002506.1;Cassette_55;345931;346413;NA;cassette;129;1788.98319;NA;NA
NC_002506.1;N16961_15380;345946;346419;+;cds;132;1830.58745;grpB;UPF0157 protein VC_A0354
NC_002506.1;attC_55;346414;346539;+;attC;211;2926.16631;NA;NA
NC_002506.1;Cassette_56;346540;347196;NA;cassette;136;1886.0598;NA;NA
NC_002506.1;N16961_15385;346568;347194;+;cds;136;1886.0598;rhtB;Threonine/homoserine/homoserine lactone efflux protein
NC_002506.1;attC_56;347197;347320;+;attC;189;2621.0684;NA;NA
NC_002506.1;Cassette_57;347321;348022;NA;cassette;141;1955.40023;NA;NA
NC_002506.1;N16961_15390;347335;348015;+;cds;141;1955.40023;;HNH endonuclease
NC_002506.1;attC_57;348023;348148;+;attC;937;12994.39729;NA;NA
NC_002506.1;Cassette_58;348149;348409;NA;cassette;898;12453.54191;NA;NA
NC_002506.1;N16961_15395;348195;348356;+;cds;885;12273.25678;;hypothetical protein
NC_002506.1;attC_58;348410;348538;+;attC;943;13077.60581;NA;NA
NC_002506.1;Cassette_59;348539;348945;NA;cassette;187;2593.33222;NA;NA
NC_002505.1;N16961_01650;348820;349308;-;cds;0;0;rsd;sigma D regulator
NC_002506.1;attC_59;348946;349073;+;attC;625;8667.55422;NA;NA
NC_002506.1;Cassette_60;349074;349505;NA;cassette;553;7669.05198;NA;NA
NC_002506.1;N16961_15400;349106;349501;+;cds;551;7641.3158;;Lipoprotein
NC_002505.1;N16961_01655;349492;350268;+;cds;0;0;nudC;NAD(+) diphosphatase
NC_002506.1;attC_60;349506;349634;+;attC;584;8098.96267;NA;NA
NC_002506.1;N16961_15405;349629;349928;-;cds;529;7336.2179;parE;Plasmid stabilization system protein ParE
NC_002506.1;Cassette_61;349635;350234;NA;cassette;169;2343.70666;NA;NA
NC_002506.1;N16961_15410;349925;350167;-;cds;139;1927.66406;parD;Antitoxin ParD
NC_002506.1;attC_61;350235;350362;+;attC;325;4507.1282;NA;NA
